State,Year,County,Processed,Approved,Denied,Non_Processed,Denied_HIC,Num_Paid,Total_Paid ,Avg_Paid,Funeral_Payout,Murder_Claims
Texas,2010,Mason,0,,0,,,0,$0.00,#DIV/0!,,
Texas,2010,Matagorda,55,,11,,,39,"$73,383.75","$1,881.63",,
Texas,2010,Maverick,28,,12,,,15,"$89,676.99","$5,978.47",,
Texas,2010,Mcculloch,1,,1,,,0,"$4,063.78",#DIV/0!,,
Texas,2010,Mclennan,286,,76,,,193,"$532,473.48","$2,758.93",,
Texas,2010,Mcmullen,0,,0,,,0,$0.00,#DIV/0!,,
Texas,2010,Medina,41,,11,,,25,"$68,310.47","$2,732.42",,
Texas,2010,Menard,5,,1,,,4,"$45,317.58","$11,329.40",,
Texas,2010,Midland,95,,12,,,80,"$66,887.60",$836.10,,
Texas,2010,Milam,13,,0,,,13,"$102,380.63","$7,875.43",,
Texas,2010,Mills,2,,0,,,2,"$4,996.38","$2,498.19",,
Texas,2010,Mitchell,11,,2,,,8,"$5,132.10",$641.51,,
Texas,2010,Montague,10,,4,,,7,"$19,979.02","$2,854.15",,
Texas,2010,Montgomery,264,,53,,,188,"$752,540.31","$4,002.87",,
Texas,2010,Moore,25,,2,,,21,"$42,401.47","$2,019.12",,
Texas,2010,Morris,17,,5,,,11,"$19,730.11","$1,793.65",,
Texas,2010,Motley,0,,0,,,0,$0.00,#DIV/0!,,
Texas,2010,Nacogdoches,56,,15,,,40,"$153,058.65","$3,826.47",,
Texas,2010,Navarro,88,,15,,,67,"$169,682.57","$2,532.58",,
Texas,2010,Newton,10,,2,,,8,"$14,145.29","$1,768.16",,
Texas,2010,Nolan,29,,3,,,25,"$107,371.99","$4,294.88",,
Texas,2010,Nueces,783,,190,,,553,"$1,461,498.59","$2,642.85",,
Texas,2010,Ochiltree,6,,1,,,5,"$15,713.95","$3,142.79",,
Texas,2010,Oldham,2,,0,,,2,$429.80,$214.90,,
Texas,2010,Orange,58,,15,,,41,"$257,902.20","$6,290.30",,
Texas,2010,Palo Pinto,26,,4,,,18,"$54,821.09","$3,045.62",,
Texas,2010,Panola,26,,5,,,16,"$15,784.48",$986.53,,
Texas,2010,Parker,90,,15,,,61,"$99,638.71","$1,633.42",,
Texas,2010,Parmer,6,,2,,,7,"$2,265.18",$323.60,,
Texas,2010,Pecos,23,,5,,,18,"$29,318.46","$1,628.80",,
Texas,2010,Polk,92,,22,,,67,"$68,024.43","$1,015.29",,
Texas,2010,Potter,505,,120,,,385,"$1,048,411.21","$2,723.15",,
Texas,2010,Presidio,6,,0,,,2,$0.00,$0.00,,
Texas,2010,Rains,6,,2,,,4,"$69,839.55","$17,459.89",,
Texas,2010,Randall,94,,16,,,72,"$167,597.43","$2,327.74",,
Texas,2010,Reagan,2,,0,,,2,$180.00,$90.00,,
Texas,2010,Real,5,,1,,,2,"$16,262.29","$8,131.15",,
Texas,2010,Red River,7,,2,,,5,"$8,614.97","$1,722.99",,
Texas,2010,Reeves,7,,2,,,5,"$32,297.29","$6,459.46",,
Texas,2010,Refugio,5,,0,,,5,"$1,227.76",$245.55,,
Texas,2010,Roberts,1,,1,,,0,$0.00,#DIV/0!,,
Texas,2010,Robertson,33,,9,,,22,"$50,547.97","$2,297.64",,
Texas,2010,Rockwall,35,,12,,,26,"$73,598.19","$2,830.70",,
Texas,2010,Runnels,8,,0,,,8,"$25,764.87","$3,220.61",,
Texas,2010,Rusk,29,,2,,,21,"$110,474.81","$5,260.71",,
Texas,2010,Sabine,12,,5,,,6,"$8,570.85","$1,428.48",,
Texas,2010,San Augustine,1,,0,,,1,"$13,499.69","$13,499.69",,
Texas,2010,San Jacinto,34,,12,,,24,"$48,375.05","$2,015.63",,
Texas,2010,San Patricio,56,,12,,,35,"$112,663.09","$3,218.95",,
Texas,2010,San Saba,8,,2,,,4,"$2,828.61",$707.15,,
Texas,2010,Schleicher,2,,0,,,2,$829.00,$414.50,,
Texas,2010,Scurry,20,,0,,,22,"$74,451.19","$3,384.15",,
Texas,2010,Shackelford,0,,0,,,1,"$6,081.30","$6,081.30",,
Texas,2010,Shelby,14,,1,,,13,"$65,378.97","$5,029.15",,
Texas,2010,Sherman,11,,2,,,8,"$8,316.16","$1,039.52",,
Texas,2010,Smith,160,,37,,,115,"$463,236.19","$4,028.14",,
Texas,2010,Somervell,9,,1,,,6,"$2,799.01",$466.50,,
Texas,2010,Starr,62,,22,,,34,"$29,371.15",$863.86,,
Texas,2010,Stephens,8,,2,,,3,"$4,610.71","$1,536.90",,
Texas,2010,Sterling,0,,0,,,0,$0.00,#DIV/0!,,
Texas,2010,Stonewall,0,,0,,,0,$0.00,#DIV/0!,,
Texas,2010,Sutton,2,,0,,,1,"$3,461.21","$3,461.21",,
Texas,2010,Swisher,9,,5,,,4,"$8,522.34","$2,130.59",,
Texas,2010,Tarrant,"2,386",,587,,,"1,630","$5,428,499.40","$3,330.37",,
Texas,2010,Taylor,126,,39,,,83,"$241,177.32","$2,905.75",,
Texas,2010,Terrell,3,,1,,,1,$0.00,$0.00,,
Texas,2010,Terry,6,,1,,,4,"$9,552.31","$2,388.08",,
Texas,2010,Throckmorton,2,,0,,,3,"$2,712.10",$904.03,,
Texas,2010,Titus,41,,12,,,19,"$33,558.96","$1,766.26",,
Texas,2010,Tom Green,173,,41,,,131,"$255,274.81","$1,948.66",,
Texas,2010,Travis,"1,968",,455,,,"1,436","$3,647,409.19","$2,539.98",,
Texas,2010,Trinity,24,,5,,,17,"$123,701.18","$7,276.54",,
Texas,2010,Tyler,25,,4,,,20,"$14,304.39",$715.22,,
Texas,2010,Upshur,52,,8,,,36,"$73,040.93","$2,028.91",,
Texas,2010,Upton,1,,0,,,2,"$1,905.00",$952.50,,
Texas,2010,Uvalde,28,,11,,,14,"$90,654.57","$6,475.33",,
Texas,2010,Val Verde,27,,4,,,19,"$85,510.67","$4,500.56",,
Texas,2010,Van Zandt,38,,9,,,25,"$167,969.76","$6,718.79",,
Texas,2010,Victoria,96,,29,,,69,"$247,796.91","$3,591.26",,
Texas,2010,Walker,39,,9,,,26,"$197,699.51","$7,603.83",,
Texas,2010,Waller,38,,7,,,28,"$121,541.28","$4,340.76",,
Texas,2010,Ward,9,,0,,,6,"$5,319.89",$886.65,,
Texas,2010,Washington,29,,7,,,22,"$46,634.62","$2,119.76",,
Texas,2010,Webb,196,,99,,,107,"$561,616.32","$5,248.75",,
Texas,2010,Wharton,27,,6,,,22,"$147,111.11","$6,686.87",,
Texas,2010,Wheeler,5,,1,,,2,"$6,371.52","$3,185.76",,
Texas,2010,Wichita,137,,32,,,103,"$304,435.84","$2,955.69",,
Texas,2010,Wilbarger,13,,1,,,13,"$61,695.48","$4,745.81",,
Texas,2010,Willacy,16,,4,,,8,"$24,697.32","$3,087.17",,
Texas,2010,Williamson,284,,47,,,226,"$526,482.33","$2,329.57",,
Texas,2010,Wilson,25,,4,,,21,"$159,031.73","$7,572.94",,
Texas,2010,Winkler,3,,0,,,1,$0.00,$0.00,,
Texas,2010,Wise,48,,11,,,31,"$75,296.52","$2,428.92",,
Texas,2010,Wood,57,,10,,,43,"$183,298.49","$4,262.76",,
Texas,2010,Yoakum,3,,0,,,2,"$4,500.00","$2,250.00",,
Texas,2010,Young,34,,10,,,25,"$33,334.61","$1,333.38",,
Texas,2010,Zapata,6,,1,,,4,"$8,172.08","$2,043.02",,
Texas,2010,Zavala,8,,2,,,4,"$5,248.78","$1,312.20",,
Texas,2010,Out Of State,184,,108,,,58,"$444,708.32","$7,667.38",,
Texas,2010,No County,38,,5,,,2,"$120,004.05","$60,002.03",,
Texas,2010,Funeral,,,,,,,,,"5,062,019.09",
Arizona,2013,Apache,53,,1,0,,59,"$57,780.21",$979.33,"$15,850.34",
Arizona,2013,Cochise,11,,3,2,,4,"$32,069.93","$8,017.48","$10,811.22",
Arizona,2013,Coconino,108,,10,4,,89,"$176,962.69","$1,988.34","$44,077.36",
Arizona,2013,Gila,8,,1,0,,7,"$49,165.68","$7,023.67","$8,468.41",
Arizona,2013,Graham,7,,0,0,,7,"$13,997.00","$1,999.57",$695.00,
Arizona,2013,Greenlee,6,,0,0,,6,"$16,299.39","$2,716.57",$0,
Arizona,2013,LaPaz,22,,4,2,,15,"$33,340.90","$2,222.73","$13,574.65",
Arizona,2013,Maricopa,596,,107,16,,497,"$1,893,393.57","$3,809.65","$195,478.77",
Arizona,2013,Mohave,102,,21,8,,80,"$196,838.07","$2,460.48","$31,673.72",
Arizona,2013,Navajo,50,,8,13,,41,"$66,859.28","$1,630.71","$20,159.56",
Arizona,2013,Pima,336,,84,7,,239,"$678,242.09","$2,837.83","$95,132.08",
Arizona,2013,Pinal,88,,10,0,,75,"$188,727.25","$2,516.36","$21,923.91",
Arizona,2013,Santa Cruz,101,,6,0,,105,"$25,285.97",$240.82,$0,
Arizona,2013,Yavapai,81,,3,21,,65,"$166,179.50","$2,556.61","$23,906.22",
Arizona,2013,Yuma,74,,3,0,,71,"$183,219.16","$2,580.55","$19,717.93",
Arizona,2014,Apache,32,,13,5,,24,"$65,405.12","$2,725.21","$5,665.66",
Arizona,2014,Cochise,26,,5,3,,17,"$28,127.33","$1,654.55","$12,720.82",
Arizona,2014,Coconino,96,,7,2,,75,"$119,714.30","$1,596.19","$15,757.67",
Arizona,2014,Gila,12,,0,0,,12,"$72,816.88","$6,068.07","$7,233.23",
Arizona,2014,Graham,15,,0,0,,15,"$35,159.60","$2,343.97","$2,060.00",
Arizona,2014,Greenlee,0,,0,0,,0,$785.47,$0.00,$0,
Arizona,2014,LaPaz,9,,0,0,,10,"$40,605.76","$4,060.58","$9,478.51",
Arizona,2014,Maricopa,703,,104,17,,580,"$1,928,564.14","$3,325.11","$507,124.73",
Arizona,2014,Mohave,129,,15,7,,95,"$208,676.37","$2,196.59","$9,749.15",
Arizona,2014,Navajo,61,,6,2,,51,"$86,874.67","$1,703.42","$29,517.24",
Arizona,2014,Pima,395,,70,18,,331,"$700,265.43","$2,115.61","$142,276.40",
Arizona,2014,Pinal,99,,16,0,,63,"$245,556.81","$3,897.73","$62,144.10",
Arizona,2014,Santa Cruz,41,,3,0,,39,"$11,805.86",$302.71,$0,
Arizona,2014,Yavapai,52,,4,12,,37,"$80,302.88","$2,170.35","$4,914.29",
Arizona,2014,Yuma,82,,4,3,,75,"$221,364.43","$2,951.53","$29,365.59",
Arizona,2015,Apache,30,,4,0,,21,"$73,646.86","$3,506.99","$13,461.55",
Arizona,2015,Cochise,12,,0,0,,11,"$31,769.86","$2,888.17","$5,619.93",
Arizona,2015,Coconino,83,,7,21,,77,"$88,862.32","$1,154.06","$22,604.97",
Arizona,2015,Gila,2,,0,0,,0,"$13,801.75",$0.00,"$4,097.10",
Arizona,2015,Graham,9,,0,2,,10,"$6,179.45",$617.95,$0.00,
Arizona,2015,Greenlee,6,,0,0,,6,"$7,115.60","$1,185.93",$0,
Arizona,2015,LaPaz,6,,1,2,,5,"$4,544.15",$908.83,$0.00,
Arizona,2015,Maricopa,660,,89,21,,605,"$1,835,658.59","$3,034.15","$339,762.91",
Arizona,2015,Mohave,111,,7,19,,80,"$164,129.53","$2,051.62","$5,280.70",
Arizona,2015,Navajo,73,,5,0,,63,"$81,285.35","$1,290.24","$20,522.82",
Arizona,2015,Pima,280,,57,9,,219,"$459,234.53","$2,096.96","$75,319.60",
Arizona,2015,Pinal,133,,19,0,,142,"$119,793.68",$843.62,"$60,913.08",
Arizona,2015,Santa Cruz,23,,1,0,,21,"$19,584.14",$932.58,"$2,429.64",
Arizona,2015,Yavapai,42,,0,5,,33,"$115,373.97","$3,496.18","$9,552.13",
Arizona,2015,Yuma,75,,9,0,,52,"$142,160.69","$2,733.86","$11,647.38",
New Jersey,2010,Atlantic,124,,,,,73,"$240,743.81","$3,297.86",,
New Jersey,2010,Bergen,115,,,,,129,"$445,982.87","$3,457.23",,
New Jersey,2010,Burlington,62,,,,,59,"$278,798.80","$4,725.40",,
New Jersey,2010,Camden,393,,,,,243,"$762,419.84","$3,137.53",,
New Jersey,2010,Cape May,40,,,,,30,"$74,675.33","$2,489.18",,
New Jersey,2010,Cumberland,91,,,,,62,"$185,145.01","$2,986.21",,
New Jersey,2010,Essex,975,,,,,588,"$2,814,161.61","$4,785.99",,
New Jersey,2010,Gloucester,47,,,,,39,"$111,870.25","$2,868.47",,
New Jersey,2010,Hudson,264,,,,,187,"$896,494.86","$4,794.09",,
New Jersey,2010,Hunterdon,12,,,,,10,"$32,945.20","$3,294.52",,
New Jersey,2010,Mercer,212,,,,,151,"$571,706.12","$3,786.13",,
New Jersey,2010,Middlesex,145,,,,,134,"$596,345.78","$4,450.34",,
New Jersey,2010,Monmouth,139,,,,,127,"$418,829.09","$3,297.87",,
New Jersey,2010,Morris,50,,,,,53,"$169,340.85","$3,195.11",,
New Jersey,2010,Ocean,104,,,,,71,"$268,043.26","$3,775.26",,
New Jersey,2010,Passaic,156,,,,,130,"$505,446.78","$3,888.05",,
New Jersey,2010,Salem,38,,,,,21,"$83,088.98","$3,956.62",,
New Jersey,2010,Somerset,36,,,,,32,"$118,397.43","$3,699.92",,
New Jersey,2010,Sussex,25,,,,,24,"$98,067.57","$4,086.15",,
New Jersey,2010,Union,228,,,,,166,"$757,509.93","$4,563.31",,
New Jersey,2010,Warren,49,,,,,19,"$69,457.77","$3,655.67",,
New Jersey,2010,Out of State,0,,,,,9,"$25,963.22","$2,884.80",,
New Jersey,2010,Funeral,,,,,,,,,"1,246,345.81",
New Jersey,2011,Atlantic,154,,,,,78,"$307,163.22","$3,937.99",,
New Jersey,2011,Bergen,130,,,,,142,"$545,208.74","$3,839.50",,
New Jersey,2011,Burlington,58,,,,,49,"$145,571.39","$2,970.84",,
New Jersey,2011,Camden,412,,,,,228,"$759,711.03","$3,332.07",,
New Jersey,2011,Cape May,31,,,,,25,"$53,884.68","$2,155.39",,
New Jersey,2011,Cumberland,104,,,,,66,"$206,423.09","$3,127.62",,
New Jersey,2011,Essex,1127,,,,,649,"$3,061,180.11","$4,716.76",,
New Jersey,2011,Gloucester,56,,,,,41,"$107,928.64","$2,632.41",,
New Jersey,2011,Hudson,281,,,,,189,"$863,832.23","$4,570.54",,
New Jersey,2011,Hunterdon,7,,,,,6,"$12,247.63","$2,041.27",,
New Jersey,2011,Mercer,192,,,,,118,"$363,805.72","$3,083.10",,
New Jersey,2011,Middlesex,153,,,,,157,"$499,649.89","$3,182.48",,
New Jersey,2011,Monmouth,165,,,,,111,"$446,468.34","$4,022.24",,
New Jersey,2011,Morris,44,,,,,41,"$207,257.13","$5,055.05",,
New Jersey,2011,Ocean,109,,,,,97,"$362,693.44","$3,739.11",,
New Jersey,2011,Passaic,167,,,,,133,"$604,090.39","$4,542.03",,
New Jersey,2011,Salem,32,,,,,24,"$84,868.45","$3,536.19",,
New Jersey,2011,Somerset,31,,,,,38,"$131,736.48","$3,466.75",,
New Jersey,2011,Sussex,16,,,,,23,"$98,766.22","$4,294.18",,
New Jersey,2011,Union,247,,,,,186,"$813,977.07","$4,376.22",,
New Jersey,2011,Warren,26,,,,,23,"$62,107.70","$2,700.33",,
New Jersey,2011,Out of State,19,,,,,7,"$17,008.16","$2,429.74",,
New Jersey,2011,Funeral,,,,,,,,,"1,246,345.81",
New Jersey,2012,Atlantic,153,,,,,111,"$403,100.63","$3,631.54",,
New Jersey,2012,Bergen,132,,,,,131,"$559,413.00","$4,270.33",,
New Jersey,2012,Burlington,93,,,,,42,"$149,500.55","$3,559.54",,
New Jersey,2012,Camden,486,,,,,249,"$857,557.27","$3,444.01",,
New Jersey,2012,Cape May,27,,,,,22,"$72,498.32","$3,295.38",,
New Jersey,2012,Cumberland,78,,,,,71,"$230,919.89","$3,252.39",,
New Jersey,2012,Essex,1201,,,,,696,"$3,279,813.81","$4,712.38",,
New Jersey,2012,Gloucester,65,,,,,43,"$192,714.13","$4,481.72",,
New Jersey,2012,Hudson,290,,,,,185,"$762,552.49","$4,121.91",,
New Jersey,2012,Hunterdon,7,,,,,7,"$6,295.15",$899.31,,
New Jersey,2012,Mercer,230,,,,,127,"$393,011.88","$3,094.58",,
New Jersey,2012,Middlesex,145,,,,,123,"$427,104.90","$3,472.40",,
New Jersey,2012,Monmouth,210,,,,,133,"$564,095.21","$4,241.32",,
New Jersey,2012,Morris,63,,,,,37,"$178,299.38","$4,818.90",,
New Jersey,2012,Ocean,93,,,,,70,"$240,266.60","$3,432.38",,
New Jersey,2012,Passaic,174,,,,,121,"$548,641.52","$4,534.23",,
New Jersey,2012,Salem,28,,,,,12,"$30,750.31","$2,562.53",,
New Jersey,2012,Somerset,51,,,,,34,"$97,582.17","$2,870.06",,
New Jersey,2012,Sussex,15,,,,,17,"$68,470.22","$4,027.66",,
New Jersey,2012,Union,249,,,,,187,"$817,745.93","$4,372.97",,
New Jersey,2012,Warren,21,,,,,24,"$71,234.84","$2,968.12",,
New Jersey,2012,Out of State,19,,,,,9,"$20,477.40","$2,275.27",,
New Jersey,2012,Funeral,,,,,,,,,"$1,541,073.48",
New Jersey,2013,Atlantic,143,,,,,107,"$312,438.86","$2,919.99",,
New Jersey,2013,Bergen,145,,,,,148,"$631,379.06","$4,266.07",,
New Jersey,2013,Burlington,69,,,,,46,"$132,839.65","$2,887.82",,
New Jersey,2013,Camden,456,,,,,265,"$931,799.41","$3,516.22",,
New Jersey,2013,Cape May,32,,,,,28,"$107,323.04","$3,832.97",,
New Jersey,2013,Cumberland,82,,,,,52,"$192,217.04","$3,696.48",,
New Jersey,2013,Essex,1307,,,,,785,"$3,305,720.91","$4,211.11",,
New Jersey,2013,Gloucester,63,,,,,39,"$126,852.09","$3,252.62",,
New Jersey,2013,Hudson,286,,,,,194,"$723,731.90","$3,730.58",,
New Jersey,2013,Hunterdon,12,,,,,12,"$31,708.49","$2,642.37",,
New Jersey,2013,Mercer,227,,,,,141,"$432,756.78","$3,069.20",,
New Jersey,2013,Middlesex,170,,,,,129,"$442,197.66","$3,427.89",,
New Jersey,2013,Monmouth,200,,,,,177,"$625,407.07","$3,533.37",,
New Jersey,2013,Morris,40,,,,,48,"$203,768.12","$4,245.17",,
New Jersey,2013,Ocean,88,,,,,77,"$201,179.42","$2,612.72",,
New Jersey,2013,Passaic,185,,,,,127,"$495,493.87","$3,901.53",,
New Jersey,2013,Salem,41,,,,,11,"$20,840.70","$1,894.61",,
New Jersey,2013,Somerset,35,,,,,44,"$139,976.54","$3,181.29",,
New Jersey,2013,Sussex,27,,,,,26,"$54,683.21","$2,103.20",,
New Jersey,2013,Union,233,,,,,181,"$640,560.29","$3,539.01",,
New Jersey,2013,Warren,13,,,,,13,"$67,158.32","$5,166.02",,
New Jersey,2013,Out of State,13,,,,,30,"$77,757.07","$2,591.90",,
New Jersey,2013,Funeral,,,,,,,,,"1,729,469.06",
New Jersey,2014,Atlantic,128,,,,,93,"$298,152.05","$3,205.94",,
New Jersey,2014,Bergen,121,,,,,119,"$438,670.80","$3,686.31",,
New Jersey,2014,Burlington,94,,,,,50,"$149,186.41","$2,983.73",,
New Jersey,2014,Camden,462,,,,,216,"$905,140.94","$4,190.47",,
New Jersey,2014,Cape May,32,,,,,19,"$58,694.11","$3,089.16",,
New Jersey,2014,Cumberland,104,,,,,56,"$276,283.11","$4,933.63",,
New Jersey,2014,Essex,1292,,,,,867,"$3,482,880.38","$4,017.16",,
New Jersey,2014,Gloucester,54,,,,,54,"$163,085.33","$3,020.10",,
New Jersey,2014,Hudson,263,,,,,174,"$662,259.30","$3,806.09",,
New Jersey,2014,Hunterdon,5,,,,,10,"$60,471.05","$6,047.11",,
New Jersey,2014,Mercer,228,,,,,139,"$400,768.23","$2,883.22",,
New Jersey,2014,Middlesex,165,,,,,141,"$471,058.78","$3,340.84",,
New Jersey,2014,Monmouth,205,,,,,155,"$592,315.75","$3,821.39",,
New Jersey,2014,Morris,62,,,,,39,"$157,125.23","$4,028.85",,
New Jersey,2014,Ocean,99,,,,,70,"$211,195.84","$3,017.08",,
New Jersey,2014,Passaic,205,,,,,128,"$521,724.18","$4,075.97",,
New Jersey,2014,Salem,28,,,,,4,"$16,083.48","$4,020.87",,
New Jersey,2014,Somerset,54,,,,,42,"$141,150.39","$3,360.72",,
New Jersey,2014,Sussex,27,,,,,30,"$111,656.32","$3,721.88",,
New Jersey,2014,Union,255,,,,,169,"$672,571.93","$3,979.72",,
New Jersey,2014,Warren,18,,,,,18,"$72,836.42","$4,046.47",,
New Jersey,2014,Out of State,16,,,,,7,"$29,704.32","$4,243.47",,
New Jersey,2014,Funeral,,,,,,,,,"1,633,358.09",
New Jersey,2015,Atlantic,115,,,,,62,"$177,015.44","$2,855.09",,
New Jersey,2015,Bergen,109,,,,,120,"$661,144.11","$5,509.53",,
New Jersey,2015,Burlington,105,,,,,56,"$265,786.73","$4,746.19",,
New Jersey,2015,Camden,382,,,,,212,"$839,059.30","$3,957.83",,
New Jersey,2015,Cape May,32,,,,,22,"$95,516.58","$4,341.66",,
New Jersey,2015,Cumberland,67,,,,,56,"$245,812.02","$4,389.50",,
New Jersey,2015,Essex,1171,,,,,746,"$2,850,976.60","$3,821.68",,
New Jersey,2015,Gloucester,38,,,,,34,"$94,065.12","$2,766.62",,
New Jersey,2015,Hudson,278,,,,,174,"$667,130.42","$3,834.08",,
New Jersey,2015,Hunterdon,10,,,,,8,"$35,395.30","$4,424.41",,
New Jersey,2015,Mercer,160,,,,,122,"$395,106.88","$3,238.58",,
New Jersey,2015,Middlesex,175,,,,,129,"$516,475.22","$4,003.68",,
New Jersey,2015,Monmouth,220,,,,,168,"$559,239.42","$3,328.81",,
New Jersey,2015,Morris,38,,,,,50,"$162,358.92","$3,247.18",,
New Jersey,2015,Ocean,101,,,,,76,"$271,067.94","$3,566.68",,
New Jersey,2015,Passaic,180,,,,,152,"$663,196.48","$4,363.13",,
New Jersey,2015,Salem,35,,,,,14,"$53,726.83","$3,837.63",,
New Jersey,2015,Somerset,28,,,,,36,"$130,396.84","$3,622.13",,
New Jersey,2015,Sussex,31,,,,,24,"$75,213.01","$3,133.88",,
New Jersey,2015,Union,278,,,,,197,"$808,863.12","$4,105.90",,
New Jersey,2015,Warren,22,,,,,16,"$61,051.27","$3,815.70",,
New Jersey,2015,Out of State,21,,,,,2,$839.85,$419.93,,
Pennsylvania,2010,Adams,127,,,,,85,"$191,647.58","$2,254.68",,
Pennsylvania,2010,Allegheny,780,,,,,489,"$1,025,452.55","$2,097.04",,
Pennsylvania,2010,Armstrong,17,,,,,13,"$24,324.78","$1,871.14",,
Pennsylvania,2010,Beaver,81,,,,,65,"$158,325.70","$2,435.78",,
Pennsylvania,2010,Bedford,27,,,,,14,"$13,614.32",$972.45,,
Pennsylvania,2010,Berks,189,,,,,127,"$314,158.71","$2,473.69",,
Pennsylvania,2010,Blair,34,,,,,34,"$69,669.28","$2,049.10",,
Pennsylvania,2010,Bradford,20,,,,,20,"$21,139.03","$1,056.95",,
Pennsylvania,2010,Bucks,176,,,,,124,"$299,940.40","$2,418.87",,
Pennsylvania,2010,Butler,33,,,,,12,"$62,312.56","$5,192.71",,
Pennsylvania,2010,Cambria,31,,,,,16,"$45,312.63","$2,832.04",,
Pennsylvania,2010,Cameron,13,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Carbon,40,,,,,25,"$21,671.69",$866.87,,
Pennsylvania,2010,Centre,84,,,,,63,"$147,965.55","$2,348.66",,
Pennsylvania,2010,Chester,169,,,,,112,"$251,793.05","$2,248.15",,
Pennsylvania,2010,Clarion,16,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Clearfield,27,,,,,20,"$33,984.21","$1,699.21",,
Pennsylvania,2010,Clinton,21,,,,,16,"$65,461.81","$4,091.36",,
Pennsylvania,2010,Columbia,25,,,,,16,"$37,519.14","$2,344.95",,
Pennsylvania,2010,Crawford,59,,,,,51,"$147,469.26","$2,891.55",,
Pennsylvania,2010,Cumberland,129,,,,,104,"$300,728.95","$2,891.62",,
Pennsylvania,2010,Dauphin,383,,,,,230,"$435,023.70","$1,891.41",,
Pennsylvania,2010,Delaware,345,,,,,221,"$500,992.22","$2,266.93",,
Pennsylvania,2010,Elk,17,,,,,20,"$47,652.45","$2,382.62",,
Pennsylvania,2010,Erie,220,,,,,184,"$289,533.21","$1,573.55",,
Pennsylvania,2010,Fayette,61,,,,,56,"$142,689.69","$2,548.03",,
Pennsylvania,2010,Forest,0,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Franklin,65,,,,,40,"$122,158.83","$3,053.97",,
Pennsylvania,2010,Fulton,18,,,,,15,"$32,206.62","$2,147.11",,
Pennsylvania,2010,Greene,14,,,,,18,"$34,536.76","$1,918.71",,
Pennsylvania,2010,Huntingdon,15,,,,,16,"$10,248.77",$640.55,,
Pennsylvania,2010,Indiana,46,,,,,50,"$83,516.05","$1,670.32",,
Pennsylvania,2010,Jefferson,0,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Juniata,32,,,,,15,"$12,835.39",$855.69,,
Pennsylvania,2010,Lackawanna,385,,,,,292,"$355,680.14","$1,218.08",,
Pennsylvania,2010,Lancaster,299,,,,,277,"$483,667.05","$1,746.09",,
Pennsylvania,2010,Lawrence,52,,,,,29,"$40,987.92","$1,413.38",,
Pennsylvania,2010,Lebanon,71,,,,,67,"$179,901.10","$2,685.09",,
Pennsylvania,2010,Lehigh,215,,,,,114,"$375,314.30","$3,292.23",,
Pennsylvania,2010,Luzerne,200,,,,,164,"$319,001.76","$1,945.13",,
Pennsylvania,2010,Lycoming,66,,,,,57,"$121,805.63","$2,136.94",,
Pennsylvania,2010,McKean,11,,,,,10,"$25,681.85","$2,568.19",,
Pennsylvania,2010,Mercer,84,,,,,65,"$71,933.62","$1,106.67",,
Pennsylvania,2010,Mifflin,69,,,,,59,"$63,576.26","$1,077.56",,
Pennsylvania,2010,Monroe,172,,,,,128,"$219,586.05","$1,715.52",,
Pennsylvania,2010,Montgomery,312,,,,,176,"$362,326.27","$2,058.67",,
Pennsylvania,2010,Montour,0,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Northampton,147,,,,,70,"$295,420.47","$4,220.29",,
Pennsylvania,2010,Northumberland,44,,,,,43,"$175,653.35","$4,084.96",,
Pennsylvania,2010,Out of State,47,,,,,39,"$79,220.54","$2,031.30",,
Pennsylvania,2010,OTHER,16,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Perry,22,,,,,15,"$18,724.68","$1,248.31",,
Pennsylvania,2010,Philadelphia,2278,,,,,1534,"$4,353,783.15","$2,838.19",,
Pennsylvania,2010,Pike,36,,,,,17,"$16,559.13",$974.07,,
Pennsylvania,2010,Potter,11,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Schuylkill,83,,,,,51,"$91,787.94","$1,799.76",,
Pennsylvania,2010,Snyder,26,,,,,14,"$35,774.01","$2,555.29",,
Pennsylvania,2010,Somerset,40,,,,,40,"$56,406.94","$1,410.17",,
Pennsylvania,2010,Sullivan,0,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Susquehanna,39,,,,,34,"$53,252.60","$1,566.25",,
Pennsylvania,2010,Tioga,18,,,,,10,"$52,773.47","$5,277.35",,
Pennsylvania,2010,Union,23,,,,,0,$0.00,#DIV/0!,,
Pennsylvania,2010,Venango,24,,,,,23,"$37,736.31","$1,640.71",,
Pennsylvania,2010,Warren,21,,,,,12,"$18,887.43","$1,573.95",,
Pennsylvania,2010,Washington,102,,,,,72,"$138,980.12","$1,930.28",,
Pennsylvania,2010,Wayne,40,,,,,40,"$61,814.74","$1,545.37",,
Pennsylvania,2010,Westmoreland,228,,,,,179,"$327,991.31","$1,832.35",,
Pennsylvania,2010,Wyoming,33,,,,,27,"$19,389.93",$718.15,,
